id,price_doc
30588,8027589.31529
30589,7385564.42085
30590,12823109.5566
30591,5147954.38444
30592,6574740.59263
30593,8027277.2357
30594,6463694.87803
30595,5435761.86351
30596,6314349.95258
30597,6453343.86591
30598,9633291.2523
30599,10304184.1154
30600,5366559.64509
30601,6006146.9566
30602,2157151.9357
30603,12231036.2636
30604,4572925.66554
30605,7094401.27943
30606,23658497.967
30607,6800577.47751
30608,9337346.40879
30609,5922667.82728
30610,3056089.29562
30611,4960865.24519
30612,7132674.97405
30613,9209073.2181
30614,16365392.1109
30615,7658412.99566
30616,5141054.65492
30617,9273852.83094
30618,5007123.92557
30619,3981573.91685
30620,2931268.41622
30621,8910819.32973
30622,7962375.1974
30623,6186616.55927
30624,6797184.1927
30625,7599105.2978
30626,6323268.4802
30627,7180545.10467
30628,6434872.70179
30629,5051654.99651
30630,4194611.09445
30631,6041364.77882
30632,4084009.41321
30633,5834354.61987
30634,11348412.3432
30635,9633648.33111
30636,5298083.59136
30637,9603172.77408
30638,5970870.34836
30639,7538659.80908
30640,4785345.26506
30641,7501484.46347
30642,6243094.16414
30643,7878911.55034
30644,9633015.57564
30645,7206949.46851
30646,5086977.13939
30647,4798611.55489
30648,24080348.1604
30649,2821108.66885
30650,4866188.44206
30651,2961497.90278
30652,4831277.75681
30653,7009246.77785
30654,4575534.45572
30655,12741870.1514
30656,3934203.27418
30657,6214916.17536
30658,10820261.1742
30659,5136594.99203
30660,8410199.96416
30661,6769184.87717
30662,8489064.51368
30663,18759279.2293
30664,11843184.982
30665,5915919.24698
30666,2850690.15315
30667,4549038.16001
30668,9845509.21542
30669,4939015.14326
30670,2458375.9466
30671,7228305.30769
30672,15356689.1695
30673,10552138.4552
30674,11794317.4767
30675,2183944.28588
30676,6708231.68096
30677,4461391.39428
30678,21719931.5041
30679,5777370.97323
30680,5281359.93607
30681,2278521.30445
30682,8349454.19967
30683,9639180.84162
30684,5033037.40271
30685,7284179.87234
30686,9694608.62646
30687,5045021.72766
30688,4689029.06129
30689,13904470.094
30690,24503823.6602
30691,4544803.97413
30692,6070897.83578
30693,10687462.8172
30694,5113699.64088
30695,7775576.47346
30696,6655923.30385
30697,11705920.671
30698,7609672.68993
30699,5713173.43534
30700,5019297.97404
30701,9632917.4568
30702,6121908.04194
30703,3894400.31227
30704,12494383.7798
30705,8818504.9092
30706,24581383.6089
30707,3601638.67455
30708,13917631.0468
30709,6111050.70547
30710,7371557.33675
30711,4735241.41879
30712,4128588.68593
30713,6553471.80715
30714,6982787.85177
30715,3782061.60484
30716,9645731.48382
30717,6478347.54265
30718,10094397.4094
30719,13286354.1215
30720,7065947.84699
30721,5303325.39406
30722,8867542.89297
30723,6278199.35691
30724,12667799.1326
30725,6603296.75438
30726,11650998.8684
30727,10024606.6961
30728,12292265.7909
30729,3464227.31916
30730,6135318.11414
30731,6065321.77363
30732,4602529.46602
30733,9023859.35734
30734,6692705.16278
30735,5533265.79008
30736,4655025.55392
30737,6872942.19424
30738,5952930.71251
30739,3961020.56058
30740,7338368.96632
30741,11037578.4615
30742,4037159.10975
30743,5000891.46068
30744,9962576.83005
30745,6790185.84859
30746,5608285.85288
30747,14509019.7289
30748,16104507.7981
30749,5041554.71491
30750,6988242.48987
30751,3624429.07542
30752,7334574.60488
30753,10383860.9166
30754,5552267.68433
30755,3976609.80106
30756,6329724.55313
30757,5325847.99574
30758,10148737.4593
30759,6101741.4376
30760,4015545.36159
30761,9523266.95622
30762,6668584.79851
30763,13147871.3363
30764,5883641.93615
30765,5799729.69979
30766,3743647.65759
30767,9644132.21415
30768,4477473.15247
30769,7204427.89562
30770,5921607.44281
30771,2966871.07676
30772,8288670.38636
30773,7447328.04437
30774,5209030.70016
30775,12390453.203
30776,5800322.71098
30777,6014682.71566
30778,8866320.63126
30779,6394372.5493
30780,7237213.96493
30781,6934195.25972
30782,5050676.11335
30783,5344657.54394
30784,3678827.50232
30785,5329962.49766
30786,4240913.28928
30787,5975290.28185
30788,5561750.33084
30789,7360806.42789
30790,6389664.12402
30791,9748276.34016
30792,6763606.53953
30793,11458492.8177
30794,13842077.2794
30795,10875997.1172
30796,11703730.626
30797,15275963.7579
30798,2705931.72326
30799,10809111.9153
30800,15268976.0823
30801,5935233.50338
30802,19855061.9869
30803,2913630.43186
30804,3918447.14194
30805,14582656.5699
30806,6696343.10517
30807,5949559.39934
30808,10640238.386
30809,4826414.53854
30810,11308591.3038
30811,4521946.55282
30812,5346377.81132
30813,5235222.19886
30814,2644107.78183
30815,3943658.2157
30816,7953492.27454
30817,2248034.75913
30818,7543766.53975
30819,7956867.36532
30820,5204443.14864
30821,24895477.1659
30822,9024806.35386
30823,7873585.13798
30824,3725859.29242
30825,4641214.77691
30826,10356483.4005
30827,5531085.25354
30828,5758494.11705
30829,5410002.74309
30830,9554175.40215
30831,6624951.19866
30832,5782065.20024
30833,4992710.20253
30834,4392920.0353
30835,7584606.38509
30836,6629922.49538
30837,5488956.40367
30838,4572962.40557
30839,5905366.87112
30840,10887820.8539
30841,11651125.9589
30842,7066874.72102
30843,5347402.43237
30844,6131182.18592
30845,9058330.05951
30846,4419116.41714
30847,5875515.969
30848,8444168.58561
30849,4469364.14493
30850,4053276.66852
30851,5105598.24806
30852,6418786.80905
30853,4321213.37959
30854,5948285.24748
30855,8162019.25001
30856,8316211.19263
30857,2377435.6026
30858,4173390.25791
30859,5657400.62337
30860,5809244.09908
30861,9368248.35048
30862,6229080.4717
30863,5311470.24928
30864,6082608.92811
30865,9588925.43466
30866,7156400.21069
30867,5646015.15947
30868,8371289.23576
30869,5462184.40154
30870,5118102.72878
30871,8338979.76067
30872,4956582.20315
30873,4006386.04818
30874,4720727.84675
30875,6478306.38053
30876,5004120.38453
30877,10171414.3532
30878,5421121.2704
30879,11448247.4895
30880,5975029.47769
30881,2125253.7943
30882,10736989.1543
30883,3358543.27219
30884,5424635.50334
30885,4886628.05592
30886,7054131.00127
30887,5578719.74923
30888,4622098.42886
30889,5147834.07583
30890,6960065.0018
30891,3596508.86673
30892,3703743.08428
30893,4157811.72067
30894,5576723.84981
30895,4212812.20619
30896,7104503.37548
30897,7497073.87982
30898,6692548.38184
30899,6367535.89147
30900,3744579.70725
30901,6209856.68471
30902,2136797.12979
30903,7908189.01844
30904,7748782.74757
30905,5423062.74142
30906,6290901.9195
30907,13052774.4891
30908,4179025.11105
30909,13475082.8745
30910,7401542.66644
30911,4314000.42531
30912,6414974.34282
30913,19028419.5247
30914,5822067.38672
30915,7753154.93042
30916,5809659.26492
30917,8359337.7592
30918,6585355.2099
30919,3957798.23516
30920,4780273.88137
30921,3926959.92546
30922,5723330.13825
30923,3659122.58252
30924,5293050.3011
30925,14231059.5254
30926,7101760.68322
30927,7571555.6077
30928,4690813.97942
30929,5277807.29737
30930,10674581.5268
30931,11916187.1836
30932,4913526.13718
30933,4750351.28884
30934,13053705.2697
30935,6659783.26788
30936,6613649.41736
30937,9123573.47622
30938,4816175.21889
30939,9572254.86924
30940,6759810.99326
30941,6313917.26693
30942,3833245.3235
30943,6685057.39112
30944,4601337.07325
30945,3882366.86098
30946,13364441.687
30947,6860751.06718
30948,8212033.89103
30949,6049869.44443
30950,6170916.9698
30951,13835346.6998
30952,6823926.34571
30953,9812165.68515
30954,4756403.66759
30955,6169133.84629
30956,7205114.29124
30957,5702690.24635
30958,28618052.5533
30959,7925556.09277
30960,7564844.06488
30961,7945266.84507
30962,10829203.8696
30963,4000428.75429
30964,4498031.96941
30965,7092737.70107
30966,12260047.5139
30967,11463227.9441
30968,3681542.08307
30969,3788886.45876
30970,6291209.89427
30971,11359466.775
30972,3852194.00146
30973,5381784.9307
30974,5036876.72867
30975,7510403.21418
30976,5166349.86736
30977,6961288.04183
30978,7534102.6867
30979,3785949.9109
30980,7065897.66222
30981,5790778.31881
30982,7064787.63335
30983,4036180.995
30984,5423375.68857
30985,3700514.25214
30986,9593971.17816
30987,8994081.37509
30988,6052375.82753
30989,7368571.77161
30990,12614485.0076
30991,8598305.46527
30992,2860422.75681
30993,7037922.94085
30994,4790905.53757
30995,6659281.28135
30996,5568472.71075
30997,6985737.95591
30998,6127298.07886
30999,7065297.47753
31000,7676078.69492
31001,5887808.20427
31002,9204300.29574
31003,9044965.99786
31004,4294118.94911
31005,3149195.59498
31006,8718527.97837
31007,4940201.99851
31008,4741833.4809
31009,6597228.74464
31010,6209500.19089
31011,4146808.09829
31012,5655032.82718
31013,7469113.29229
31014,12687275.0878
31015,7554705.93772
31016,4066800.2873
31017,9263144.25417
31018,5425715.19727
31019,4596955.99169
31020,7959199.06596
31021,11887969.1928
31022,18879205.6359
31023,9591966.88074
31024,4618023.69602
31025,5792945.84192
31026,5878514.67152
31027,4640047.50875
31028,4154325.4282
31029,8063358.11405
31030,6717733.60719
31031,10281134.5761
31032,9754507.52106
31033,7659158.88623
31034,6781821.27697
31035,9653865.71016
31036,6711300.31397
31037,25561129.0195
31038,4476799.66122
31039,9660946.22979
31040,5361097.83349
31041,4539344.08108
31042,3516871.18269
31043,6259593.08108
31044,8709713.61773
31045,7819573.51259
31046,14568326.4204
31047,7881322.89818
31048,5815503.99382
31049,5109325.24699
31050,7518221.54862
31051,6207193.99163
31052,3917513.7017
31053,18867363.4772
31054,5961736.15957
31055,5352913.31827
31056,12171298.0912
31057,5482291.77862
31058,6752241.43608
31059,2770406.66054
31060,7130596.48764
31061,6192248.05618
31062,5847349.98233
31063,3844674.68855
31064,5045785.1777
31065,9894756.3462
31066,4258245.62642
31067,8086055.67581
31068,4147454.87109
31069,4893029.65584
31070,4932440.92319
31071,3774269.78559
31072,8202419.12219
31073,2125253.7943
31074,7418436.40859
31075,6557008.20507
31076,6506731.77831
31077,5564958.47781
31078,4272794.89246
31079,5004517.78765
31080,6439893.89079
31081,2969564.05769
31082,10422538.6772
31083,4779651.10039
31084,9260515.70835
31085,12817834.1024
31086,3715058.7342
31087,4697035.06685
31088,7546064.00885
31089,6112829.88281
31090,30880808.74
31091,3791016.87745
31092,7129246.98674
31093,5897944.6905
31094,6059121.84481
31095,4938630.64948
31096,17445060.475
31097,11037510.7618
31098,9865858.4838
31099,14716137.7928
31100,4818339.02883
31101,4095050.72003
31102,5981655.5185
31103,10587696.4016
31104,5199190.95501
31105,8448331.60657
31106,4606316.45566
31107,10414410.737
31108,6292599.89795
31109,5125745.84039
31110,8987568.70734
31111,10326836.8763
31112,5493128.46215
31113,3540245.42338
31114,4444441.6522
31115,5163094.00941
31116,5802550.4578
31117,5840925.31516
31118,3962899.5795
31119,3049424.87384
31120,5153384.60685
31121,8760605.29503
31122,5834079.01261
31123,5046316.66632
31124,5306557.56509
31125,12544515.4079
31126,17369850.302
31127,5126244.30214
31128,5990360.00111
31129,5187509.29535
31130,12491045.5381
31131,7253951.39215
31132,8401100.61668
31133,10578309.6926
31134,5954253.95354
31135,10162332.1141
31136,9720220.97514
31137,4593845.27942
31138,6537054.89222
31139,4011994.58196
31140,7413399.23661
31141,7730537.80905
31142,9268066.75422
31143,5358515.00078
31144,3902540.86686
31145,5579177.0439
31146,5271885.51901
31147,12806920.2058
31148,5842801.43641
31149,2169320.78871
31150,8399511.4851
31151,5151745.71188
31152,7446180.78468
31153,5033425.00485
31154,15706011.356
31155,6132099.16973
31156,9023588.4845
31157,3970505.85936
31158,8685314.61222
31159,5773417.39177
31160,5223777.27966
31161,3844136.58663
31162,4810948.70015
31163,5571528.74675
31164,6157307.88868
31165,6257018.13575
31166,5629369.43608
31167,8995895.23015
31168,10897471.9364
31169,7552866.14998
31170,5448002.54574
31171,12441717.3819
31172,5034419.44961
31173,10528921.4912
31174,9581983.54656
31175,15895447.227
31176,4977308.72737
31177,8300872.13734
31178,4506402.65859
31179,4537337.42885
31180,4229038.43089
31181,7564809.99198
31182,7180731.46205
31183,7912038.14537
31184,5060060.64598
31185,4300021.58161
31186,8294749.88759
31187,3601835.25678
31188,5023903.59069
31189,5089260.15242
31190,7205589.91379
31191,12642369.6562
31192,3451410.44653
31193,5394316.25133
31194,9837021.34086
31195,7940995.0863
31196,4924179.19987
31197,14448597.0645
31198,5780022.59621
31199,6418026.48223
31200,10544679.6784
31201,3640910.99557
31202,3760312.35829
31203,5986789.2378
31204,3536845.82767
31205,8033666.13451
31206,5613339.30529
31207,4130007.24233
31208,5103839.07423
31209,4349669.35771
31210,5261171.02298
31211,7225503.28903
31212,5007599.63735
31213,10226362.6487
31214,6522491.765
31215,4955895.16802
31216,5423375.68857
31217,7185748.12982
31218,8147251.67054
31219,3534091.46298
31220,7480771.17082
31221,3971995.54597
31222,6285957.94356
31223,9579881.07081
31224,7000761.15896
31225,11006618.9136
31226,5953210.39484
31227,9301299.49428
31228,9135944.97696
31229,4426219.93957
31230,5647495.77633
31231,4229383.42827
31232,6919543.95345
31233,6377951.15775
31234,6943311.51723
31235,5195046.1826
31236,6150958.54081
31237,10554608.7775
31238,6442068.05695
31239,12203486.3058
31240,6239208.30709
31241,6214882.18178
31242,7135044.3963
31243,4000085.11526
31244,7186404.28964
31245,7583857.99097
31246,10655335.4806
31247,5198809.50513
31248,6742409.6378
31249,9584384.14653
31250,5298822.12996
31251,7130430.5155
31252,5953888.7246
31253,8552558.12128
31254,5683088.7524
31255,11667103.5253
31256,6357605.39432
31257,5024384.63179
31258,8843516.0569
31259,12976281.1763
31260,7297405.75855
31261,22298230.8592
31262,5423062.74142
31263,6232535.92356
31264,4081954.81204
31265,10706755.5035
31266,7655220.40531
31267,3962777.26558
31268,4176677.10272
31269,7881782.6369
31270,4191844.83175
31271,5225744.29668
31272,15981279.2404
31273,7720636.46696
31274,5557335.30527
31275,5973957.805
31276,5407595.07372
31277,4947044.76139
31278,14625272.5883
31279,15110690.6626
31280,7760678.6456
31281,6995792.1526
31282,11892808.3672
31283,5867341.93394
31284,4074537.99544
31285,5212995.45583
31286,7071020.98564
31287,9588872.58771
31288,4450156.88129
31289,8804860.09441
31290,5522524.81109
31291,6166652.51343
31292,3799341.41478
31293,7047101.26627
31294,4183595.30884
31295,17699612.1766
31296,9996984.43812
31297,7059660.82977
31298,3750720.9244
31299,9583689.97755
31300,6769226.25743
31301,6178971.72246
31302,5148776.24375
31303,8303093.91038
31304,6942956.68417
31305,8827694.03205
31306,3006613.63153
31307,5789331.82441
31308,7735085.00652
31309,8197883.92682
31310,55445986.8763
31311,5163694.49155
31312,5457625.96046
31313,12113449.4996
31314,6391201.03826
31315,9585977.56635
31316,11597989.8875
31317,17987265.8591
31318,8331832.80062
31319,6505204.01066
31320,5635396.22917
31321,7718302.32228
31322,6297021.87889
31323,7485457.7484
31324,6586952.70478
31325,5875649.04813
31326,5372414.08574
31327,7621657.10411
31328,12557521.4686
31329,5215320.1763
31330,12190441.9732
31331,8305001.09037
31332,5501929.2095
31333,4981965.39635
31334,4176382.47353
31335,7882567.16127
31336,8008257.59857
31337,7073273.54474
31338,4060151.14949
31339,4520131.45838
31340,6635155.8406
31341,9589014.13425
31342,4991519.08384
31343,3827508.95564
31344,3901416.33731
31345,4849200.27936
31346,3738902.93101
31347,11163476.5536
31348,10873835.8257
31349,11079617.3476
31350,3566007.12418
31351,5235021.65807
31352,9481066.79271
31353,4787979.08566
31354,6871717.00761
31355,9112400.22306
31356,4250958.90205
31357,4995112.01213
31358,2931440.672
31359,6553973.04014
31360,8517204.17108
31361,4545918.06319
31362,9594196.4073
31363,5049362.39568
31364,3612699.97745
31365,3784054.22487
31366,6463123.05024
31367,8949972.53442
31368,6123902.64745
31369,4827732.30153
31370,9149444.24946
31371,8613517.74241
31372,7305327.18916
31373,4875068.02853
31374,5821072.84281
31375,5447834.9525
31376,6383605.47899
31377,9304307.24919
31378,5545635.54083
31379,31464619.8239
31380,4405006.02866
31381,7187303.62476
31382,5207180.20918
31383,7334282.66762
31384,25601327.047
31385,12223293.9376
31386,9519080.92254
31387,11798175.086
31388,5130213.53939
31389,4210648.65404
31390,7503521.36636
31391,5010532.3605
31392,10240011.4195
31393,8431149.03056
31394,5568242.29606
31395,4109502.50675
31396,9090520.89171
31397,7787407.34891
31398,3601037.65452
31399,11312053.8002
31400,5917682.19842
31401,11722219.9395
31402,8986819.03419
31403,5024031.68257
31404,4366839.0244
31405,3652855.60599
31406,5890759.84028
31407,3865264.49483
31408,5946928.45409
31409,3906210.13818
31410,11696584.7863
31411,7129967.07848
31412,10190912.1016
31413,7468001.50351
31414,4381415.61618
31415,15353398.1034
31416,6251027.64148
31417,4756973.85445
31418,7566138.26983
31419,9592821.67272
31420,10291222.4144
31421,6690916.44224
31422,6148988.37082
31423,7236712.02797
31424,17049107.6866
31425,5707332.33532
31426,4485543.9476
31427,6532625.11809
31428,7031469.7631
31429,13523836.2383
31430,4974436.34691
31431,5098056.86436
31432,4556368.4137
31433,6045558.60073
31434,3976753.66523
31435,10729058.7606
31436,9561306.72624
31437,12131113.3894
31438,8203844.0812
31439,7372807.27123
31440,6586334.72267
31441,6223572.92716
31442,7437308.456
31443,10755002.4686
31444,6348854.19224
31445,9250289.89293
31446,14459940.0228
31447,6234147.00695
31448,7883013.52466
31449,7717174.09443
31450,6243592.69034
31451,7393660.73719
31452,12085849.828
31453,2429883.14665
31454,5362801.87992
31455,7388200.36822
31456,5018859.08657
31457,5285668.7224
31458,16596431.084
31459,8045120.62168
31460,5024410.06872
31461,4572811.43978
31462,3513181.35758
31463,5111948.84027
31464,7384614.37051
31465,5044391.80788
31466,47306342.901
31467,3749560.25963
31468,13745001.4379
31469,4897824.16316
31470,5132151.3716
31471,13278042.6942
31472,2809394.44833
31473,7396126.48862
31474,3644966.83787
31475,7463922.76996
31476,20492507.589
31477,6796719.7394
31478,5006291.82406
31479,5637201.92418
31480,9575093.53374
31481,8123965.78242
31482,9868586.6952
31483,9619148.17902
31484,5975323.81933
31485,3512134.66821
31486,2936946.24345
31487,4549302.74178
31488,13562336.679
31489,7155667.65083
31490,4448358.16644
31491,5754609.14243
31492,7538967.22862
31493,8587448.76336
31494,5152023.29718
31495,5177296.85527
31496,8455270.97131
31497,4528831.33052
31498,5576272.48431
31499,10911243.4748
31500,10419308.9849
31501,9039021.8463
31502,9786932.16879
31503,5280780.58775
31504,9231838.75215
31505,19157608.8019
31506,7272732.54379
31507,6158768.2839
31508,5943170.27249
31509,5197223.96278
31510,5723847.13609
31511,4979453.27742
31512,5771426.78696
31513,21671963.1505
31514,24401091.0138
31515,2637770.71865
31516,15787994.1482
31517,5605796.21125
31518,7768101.76814
31519,6000884.33735
31520,6336693.55876
31521,4834717.02243
31522,4423112.44471
31523,6648779.25385
31524,8908236.55651
31525,10918835.6283
31526,5679733.05535
31527,6192064.06353
31528,4495886.71044
31529,5572780.98647
31530,6370151.6519
31531,8848587.15801
31532,5543508.60973
31533,12512554.6036
31534,7500018.45635
31535,10150112.0154
31536,7273055.99588
31537,4131409.62489
31538,5072068.21664
31539,3734229.23054
31540,9234342.84489
31541,2868860.04752
31542,5358883.02079
31543,3832566.21789
31544,4955306.06829
31545,7407776.0683
31546,12155789.0085
31547,5699269.26398
31548,6007516.10408
31549,5115286.91836
31550,4856565.71147
31551,5646812.2511
31552,7036386.65622
31553,5983623.74515
31554,7295725.76095
31555,4156739.2523
31556,7893022.87084
31557,5569993.42388
31558,9563131.16556
31559,2847563.78013
31560,8234062.17542
31561,6695883.38628
31562,33030905.8384
31563,4100576.72878
31564,8248195.75509
31565,8794956.68505
31566,5552242.10362
31567,17973381.9243
31568,6291063.61828
31569,6763267.13421
31570,6593176.30567
31571,5929407.31552
31572,3847023.49752
31573,5350895.30345
31574,10924173.8246
31575,5331960.30571
31576,6453162.30739
31577,4617666.27018
31578,8426163.11912
31579,5182238.37725
31580,7120121.70657
31581,5382042.34889
31582,6068524.39795
31583,8056884.09496
31584,4323265.62099
31585,6485591.11446
31586,12368386.9342
31587,13519378.7914
31588,9017959.72908
31589,3584220.93704
31590,5677915.17976
31591,6853291.86396
31592,8000340.69911
31593,7439119.49023
31594,8764522.03731
31595,5358662.60538
31596,3827988.34588
31597,5527572.79043
31598,3794119.05043
31599,6213566.08947
31600,7050153.37097
31601,14252732.3868
31602,5136719.59879
31603,14384335.2923
31604,6063080.15572
31605,5024410.06872
31606,6055335.39554
31607,7108983.12121
31608,5143015.4007
31609,5343072.71547
31610,6893113.83044
31611,4448278.58865
31612,5592175.43043
31613,5027634.15406
31614,13102244.6876
31615,10015413.1115
31616,10876278.6041
31617,4669115.53733
31618,6888550.5211
31619,9601070.77425
31620,4136551.18447
31621,5839391.35064
31622,34193359.6537
31623,9878372.64156
31624,4950030.83716
31625,9587257.43421
31626,5434375.65728
31627,6816864.39192
31628,10722294.351
31629,9551745.5331
31630,3883287.73891
31631,5826024.43843
31632,17394071.3383
31633,4905909.04254
31634,8144511.80902
31635,12686847.3745
31636,5694385.9034
31637,5157172.37481
31638,8306017.10025
31639,3934238.20968
31640,10491659.8504
31641,3938907.04933
31642,2937598.33317
31643,5696301.54584
31644,10005709.8959
31645,4691817.79881
31646,8303775.54184
31647,5466561.00648
31648,11043048.5273
31649,5557279.01782
31650,6536208.89484
31651,12683136.2891
31652,5636969.34803
31653,5211590.65897
31654,5420061.07432
31655,4349577.20026
31656,22267849.5938
31657,7159863.78294
31658,4149118.87579
31659,7279658.53319
31660,5215218.60208
31661,4884298.81421
31662,6886275.8565
31663,3996623.26574
31664,3713453.71878
31665,4266907.79924
31666,5361029.65795
31667,8258462.36578
31668,10351154.7225
31669,11895130.3412
31670,6751213.41914
31671,5653804.92383
31672,8039045.31946
31673,8127402.05372
31674,8951852.97366
31675,7974783.16055
31676,7057370.10287
31677,4908875.56592
31678,4308343.93516
31679,7997666.57404
31680,8416537.02735
31681,6033398.69105
31682,3407923.65809
31683,6478839.58444
31684,4690375.01759
31685,3851959.06058
31686,11876279.4871
31687,9998234.66013
31688,10317117.8165
31689,3930500.05142
31690,7414178.63989
31691,3881830.28844
31692,3832139.07969
31693,6028104.83954
31694,6349390.40039
31695,6972435.44163
31696,3824757.95957
31697,4697523.5095
31698,3794867.73208
31699,5325976.28097
31700,5309590.13724
31701,9074021.26089
31702,5842311.1
31703,8709705.84437
31704,5772637.64146
31705,9112728.5682
31706,5394338.39648
31707,12455289.8073
31708,8059112.92252
31709,5193994.77122
31710,10467215.112
31711,6900487.81424
31712,7899513.85944
31713,5024000.75769
31714,5372432.79534
31715,5142479.48999
31716,5627039.56972
31717,10663320.8828
31718,4978178.43151
31719,6862316.64073
31720,5007039.28617
31721,4893668.53382
31722,5834211.21923
31723,5386746.87263
31724,5747689.93985
31725,5134818.09017
31726,12862900.1768
31727,6532347.2403
31728,4597900.97051
31729,6926617.99363
31730,3488362.97731
31731,7076012.06774
31732,7565516.1829
31733,3722688.19532
31734,4238788.14288
31735,2786721.94177
31736,6098430.55636
31737,4945115.66429
31738,5021661.40763
31739,5653466.01426
31740,7424504.55715
31741,7542381.29031
31742,11343916.7632
31743,6875045.87467
31744,4963723.99748
31745,3569218.32498
31746,9383230.82766
31747,4953745.80423
31748,16149261.8276
31749,5197286.90815
31750,8945431.68751
31751,7723909.22999
31752,4161728.03909
31753,4020295.01592
31754,9015090.03559
31755,11817177.5007
31756,2124694.31068
31757,5835569.70312
31758,5922087.78491
31759,6041838.45307
31760,5618296.63178
31761,15982419.4654
31762,2847086.78188
31763,11443349.8563
31764,7985429.33727
31765,4010948.85186
31766,7964282.4815
31767,3843367.69077
31768,6941488.4561
31769,9239423.76681
31770,3782479.40807
31771,3925930.17835
31772,8036891.05766
31773,5249257.38207
31774,6844042.73553
31775,10806534.4516
31776,2161063.56804
31777,4280283.19373
31778,10378929.3741
31779,8936250.39255
31780,6970281.8144
31781,7006873.20617
31782,6190198.70005
31783,3786506.03581
31784,5462724.72938
31785,6082055.67607
31786,4848906.13106
31787,7008145.37008
31788,5345564.27069
31789,5626529.45784
31790,3984375.75951
31791,8326808.94944
31792,7888013.71864
31793,8131010.35522
31794,6885368.51006
31795,5587404.84305
31796,4696980.4005
31797,14662214.1333
31798,8397144.95803
31799,4266833.69949
31800,5457231.65578
31801,3793367.72148
31802,6371380.1898
31803,7439244.82575
31804,4916379.58495
31805,3802112.22846
31806,6695574.56873
31807,6583059.75851
31808,8044620.18685
31809,5764839.10728
31810,3819984.31093
31811,7164722.12303
31812,6373547.60384
31813,6001313.59736
31814,5501654.08808
31815,5496230.97968
31816,4673092.17613
31817,3802466.80621
31818,6202439.27321
31819,5715868.73885
31820,10719141.2025
31821,11498551.7774
31822,5378456.28674
31823,5014636.39217
31824,3760372.66132
31825,4593469.45631
31826,5971123.78567
31827,7374781.04532
31828,5468443.43864
31829,8699985.23291
31830,6323118.63481
31831,3148781.85938
31832,11585908.341
31833,10781323.0457
31834,5918274.12392
31835,4656364.74818
31836,7310244.67222
31837,3816313.49783
31838,7951943.90848
31839,4570223.18852
31840,9885723.32511
31841,4629361.07713
31842,7148386.07483
31843,3829872.4735
31844,5868724.15434
31845,8306226.77771
31846,4846508.11394
31847,4854391.59489
31848,5595246.54715
31849,8252776.74288
31850,6364290.67726
31851,11812398.788
31852,6349390.40039
31853,9233604.07824
31854,6358357.70982
31855,4528880.47421
31856,5953724.28433
31857,8935729.64188
31858,11571694.4747
31859,31396186.474
31860,7258189.67293
31861,13015517.1514
31862,7115565.45175
31863,9488285.05152
31864,3567981.50805
31865,5274489.56982
31866,2927161.94298
31867,7880100.78023
31868,4984944.70017
31869,9880178.79762
31870,3457564.04256
31871,4900237.15687
31872,11938930.984
31873,6136102.20721
31874,4697196.04184
31875,5481751.82755
