id,price_doc
30802,18994495.3089
30803,2926933.00781
30804,3234937.47083
30805,15429357.0186
30806,6450449.52931
30807,5910269.89229
30808,10883605.2876
30809,5052803.31478
30810,10847821.6933
30811,4331493.00274
30812,5500004.15317
30813,4964061.92255
30814,2762118.83192
30815,4088528.0677
30816,8328484.25124
30817,2033597.51039
30818,7805313.95042
30819,8603244.57739
30820,4990602.12555
30821,22641594.5799
30822,9223959.36124
30823,8042657.67261
30824,3711644.23473
30825,4739485.65341
30826,9833084.9095
30827,5342406.33703
30828,5679143.77977
30829,5404493.51318
30830,9389371.40069
30831,6215560.92105
30832,5974462.60397
30833,5200239.66777
30834,4124361.7562
30835,6792193.285
30836,6475581.00459
30837,5074977.01765
30838,4458668.76998
30839,6179945.37247
30840,11199937.3528
30841,10950981.4136
30842,7396892.35626
30843,5466359.11462
30844,6042855.12669
30845,10055929.4404
30846,4465309.90176
30847,5990164.3625
30848,8662027.87973
30849,4726443.64816
30850,3963023.66658
30851,4469908.03466
30852,6885091.40735
30853,3493609.521
30854,5906401.39533
30855,8360203.51564
30856,9054407.18029
30857,2248510.26452
30858,4219441.95104
30859,5560020.23262
30860,5818278.87107
30861,9284612.53321
30862,6666859.15222
30863,5027462.95013
30864,6091098.44296
30865,9526045.15915
30866,7287606.66155
30867,5620159.86347
30868,8176839.56549
30869,5414885.67401
30870,3782278.4168
30871,8117432.51496
30872,4195162.02317
30873,3832071.98023
30874,4861335.57158
30875,5939483.05297
30876,4964030.95701
30877,9576527.02481
30878,5328743.91072
30879,8859690.97613
30880,6035950.35719
30881,1961778.9138
30882,12943244.6524
30883,3118933.4252
30884,5333293.56298
30885,4859099.41059
30886,6909335.91282
30887,5299096.15575
30888,4457025.49875
30889,5029597.89398
30890,7132502.64045
30891,3677219.60233
30892,3697545.02553
30893,4154287.7721
30894,5469913.76066
30895,4219102.63453
30896,6195709.87101
30897,7620239.60168
30898,6898087.19008
30899,5974672.85296
30900,2815163.2005
30901,6623611.17245
30902,2020994.56122
30903,7340145.75825
30904,7786026.31267
30905,5355907.17262
30906,5774951.17606
30907,12993316.9089
30908,4365609.79087
30909,14164580.4463
30910,7216038.56723
30911,4488578.79489
30912,6305554.80016
30913,18925119.5749
30914,5837985.27747
30915,7393298.8526
30916,5062757.82123
30917,9607601.15376
30918,6388931.26626
30919,3715989.4349
30920,4810905.18641
30921,3895129.15391
30922,5361956.9142
30923,2904858.61386
30924,4836092.0377
30925,15160089.0058
30926,6495335.16317
30927,7695065.33661
30928,4396162.461
30929,4853449.95958
30930,9643654.80666
30931,11754684.1565
30932,4768343.67686
30933,4144292.83083
30934,13452342.9253
30935,6782372.51977
30936,6345128.80919
30937,9060236.74192
30938,4041111.71671
30939,9940420.25787
30940,7054455.3687
30941,6204016.30619
30942,3127427.51695
30943,7494740.45431
30944,4730638.62877
30945,3639293.36097
30946,13743793.2284
30947,6926890.58439
30948,8310099.3051
30949,6098385.70973
30950,5807950.21715
30951,14791476.897
30952,6857507.72098
30953,10191698.6412
30954,4860364.86384
30955,6214058.35609
30956,7646711.58644
30957,5751308.5826
30958,23893035.7762
30959,8477246.52774
30960,7435905.93324
30961,8727437.91632
30962,10742079.9961
30963,3474117.34236
30964,3473815.10136
30965,7022884.83873
30966,11903117.3675
30967,10654695.7524
30968,3459067.35432
30969,3292152.49191
30970,6413938.61696
30971,10429859.1708
30972,3342469.14581
30973,4802668.54344
30974,4899610.93191
30975,7490387.96399
30976,5169554.15121
30977,7134223.12313
30978,7555743.07226
30979,2802788.93021
30980,7249399.86062
30981,5810300.83604
30982,7238106.65737
30983,3844317.89514
30984,5359383.14441
30985,3679639.81098
30986,9717218.93643
30987,9351971.16056
30988,6401872.7578
30989,7457399.22989
30990,12953965.7864
30991,9427276.61737
30992,2910773.86513
30993,7405298.19035
30994,4700920.99523
30995,6931879.11885
30996,5546755.53128
30997,6783857.78659
30998,6376779.51
30999,6936503.4306
31000,8029646.80462
31001,5961164.4334
31002,9852279.51775
31003,9575060.29356
31004,4164424.29813
31005,3294557.54467
31006,8303933.05457
31007,4619423.94113
31008,4920434.90188
31009,6134877.15349
31010,6379912.1243
31011,4126174.53232
31012,5603949.42105
31013,6423772.96256
31014,14264577.166
31015,7268039.42086
31016,3995569.83915
31017,8828290.88701
31018,5206457.88352
31019,4431806.96384
31020,7573985.01135
31021,11751535.0733
31022,21179890.5583
31023,9436458.91184
31024,4728358.94
31025,5838464.13567
31026,6230846.72488
31027,4622105.67486
31028,3635530.77909
31029,7994943.17705
31030,6625875.30259
31031,10602759.8457
31032,9813485.52533
31033,7388110.20889
31034,6864296.788
31035,9885939.7024
31036,6195153.33054
31037,24403885.294
31038,4303203.15682
31039,9747773.99899
31040,5684347.55653
31041,4335709.095
31042,3343328.59225
31043,6098785.78453
31044,8121182.45876
31045,7657582.71331
31046,15234607.0188
31047,7829215.53781
31048,5743824.65164
31049,5521799.09475
31050,7161107.05878
31051,6232693.45176
31052,3706262.28735
31053,17474506.7898
31054,5909418.97851
31055,5068930.68507
31056,12354941.2704
31057,5450546.54227
31058,6459992.94415
31059,2919149.87083
31060,7126737.56802
31061,6491491.847
31062,5867569.31941
31063,3029039.50688
31064,5086983.41729
31065,10557986.3791
31066,4307860.75598
31067,8719899.86859
31068,4123549.42462
31069,4768158.82795
31070,4143193.92356
31071,2761926.00455
31072,8527153.68603
31073,1961778.9138
31074,7544141.48919
31075,6491564.46596
31076,6953242.87864
31077,5569855.27193
31078,4243991.7293
31079,4557148.66604
31080,6276451.12555
31081,2894606.77334
31082,9995709.34727
31083,4989873.36136
31084,8818043.69074
31085,12724767.4393
31086,3710198.37795
31087,4688502.07253
31088,7131187.15266
31089,5928093.90274
31090,30720133.7977
31091,3224872.41105
31092,7065326.38446
31093,5846376.79297
31094,6160878.63844
31095,4815982.03316
31096,17318569.4227
31097,10014463.6119
31098,10001645.5427
31099,22999529.6723
31100,4642523.9123
31101,4028072.09631
31102,5919786.47304
31103,10258076.7077
31104,5002366.87957
31105,8644801.03229
31106,4479244.71497
31107,8450149.48636
31108,6641349.93093
31109,4765347.76839
31110,8637451.46124
31111,10628456.1859
31112,5661486.65915
31113,3408132.41924
31114,4457584.52353
31115,4798370.41815
31116,6149734.43886
31117,6079610.30986
31118,3773258.25161
31119,3104758.09213
31120,5175448.96784
31121,9264737.42047
31122,6057845.72366
31123,4646327.91747
31124,5311881.04873
31125,12386163.5788
31126,17744985.7511
31127,5248145.93736
31128,5769737.00237
31129,5277892.73523
31130,12497295.3685
31131,7309264.46106
31132,8904196.40273
31133,10372624.7711
31134,6149522.07225
31135,9942533.16657
31136,9166869.40717
31137,4641239.80393
31138,6740818.95194
31139,3526161.38642
31140,7607052.0292
31141,7284739.08103
31142,8865872.44268
31143,5462525.72814
31144,3695158.29195
31145,5665301.61568
31146,5127752.74422
31147,12291073.377
31148,5831735.6101
31149,2041408.99339
31150,8580684.23292
31151,4797920.04465
31152,7472465.64378
31153,4560182.06617
31154,15443779.2194
31155,6298364.58931
31156,8010389.85727
31157,3588817.65651
31158,9202314.85829
31159,5743404.64273
31160,5467473.53973
31161,3410744.2988
31162,4742450.535
31163,5526378.54911
31164,5636962.97143
31165,6644595.17649
31166,5740637.86455
31167,8639973.55805
31168,10029737.2675
31169,7223181.48805
31170,5503133.11282
31171,10735980.3305
31172,4616616.9746
31173,10734043.6516
31174,9565566.76873
31175,17486075.2251
31176,4205837.14227
31177,8420442.44484
31178,4345511.694
31179,4354261.40031
31180,4084655.16997
31181,8299045.67264
31182,7440594.66034
31183,8083035.10265
31184,4998152.15005
31185,4218110.25748
31186,8885685.64175
31187,3498995.31543
31188,4596396.62078
31189,5227690.05881
31190,7258367.77272
31191,12564523.8428
31192,3568196.74071
31193,5707155.68957
31194,11398664.1476
31195,6975174.78667
31196,4880833.69223
31197,15270551.8599
31198,5632405.42866
31199,6229054.54328
31200,10101777.3403
31201,3215224.67921
31202,3621879.12782
31203,6075318.5699
31204,3516251.71763
31205,7978635.94656
31206,5683038.94114
31207,4095339.86358
31208,4509788.27429
31209,4243836.97622
31210,5720812.69574
31211,7397142.1919
31212,4896886.93151
31213,10737149.8355
31214,6570791.13826
31215,4190804.83492
31216,5333496.87082
31217,7289614.57634
31218,8058968.97086
31219,3469326.69464
31220,7543699.47856
31221,3476091.92001
31222,6633080.90814
31223,9245341.66905
31224,7038628.41639
31225,11038514.1223
31226,5905565.39595
31227,8863676.39518
31228,8771969.65569
31229,4149601.37422
31230,5496124.2929
31231,4178407.698
31232,7055015.6386
31233,5937373.75557
31234,6222342.91235
31235,4843677.73161
31236,6025018.06667
31237,11037038.5816
31238,6222716.71727
31239,13428815.1674
31240,6447719.3051
31241,6033655.34879
31242,7268927.01311
31243,3477103.8817
31244,7294196.78739
31245,7871159.5753
31246,10169498.5989
31247,5334871.17363
31248,7023923.58358
31249,9371739.875
31250,5569456.92536
31251,7104782.89148
31252,5980712.98233
31253,8467396.89837
31254,6156714.29865
31255,11834162.6715
31256,6472214.75273
31257,4799847.90463
31258,8638467.58332
31259,13293480.2849
31260,7532813.19087
31261,23085968.7868
31262,5355907.17262
31263,6203916.50768
31264,3601050.2844
31265,11202935.5015
31266,7723525.67042
31267,3473679.32959
31268,4141820.41804
31269,7614334.98197
31270,4050297.47771
31271,5549672.0003
31272,17588649.5645
31273,7573449.32132
31274,5689431.49211
31275,5870876.8311
31276,5613919.01266
31277,4818662.66991
31278,15839540.3953
31279,14877604.4087
31280,7231427.60616
31281,6953377.3763
31282,11754270.9398
31283,5908226.51213
31284,3997471.65795
31285,5678917.07488
31286,7170215.55598
31287,9698758.94339
31288,4300114.01874
31289,8339303.19138
31290,6026859.27431
31291,6011484.82401
31292,3729664.33761
31293,7145418.2563
31294,3743646.43095
31295,17619420.1328
31296,10378049.7462
31297,6915498.37012
31298,3727068.54125
31299,9262861.55057
31300,6490828.42747
31301,6475501.75705
31302,5086015.19576
31303,7896079.47819
31304,7384670.62725
31305,8233217.9256
31306,2913135.19998
31307,5724087.02765
31308,7891364.07292
31309,8207352.17905
31310,57735278.9997
31311,5257871.8904
31312,5167140.91203
31313,12706740.7104
31314,6218611.41206
31315,9583036.22216
31316,11211797.2907
31317,18081802.9814
31318,8499219.10828
31319,6540426.91621
31320,5870058.95113
31321,7660358.97985
31322,5965490.86651
31323,7550369.37724
31324,5897391.47152
31325,5772061.71619
31326,5064310.33671
31327,7735720.20691
31328,13607055.6103
31329,4854388.7215
31330,12200714.4379
31331,8464196.15297
31332,5490187.91781
31333,4926947.1075
31334,4143868.55631
31335,7664199.62122
31336,8518563.83729
31337,6987480.89312
31338,3841159.17697
31339,4542528.60905
31340,7273357.7311
31341,9356800.77776
31342,4713925.37544
31343,2810339.56353
31344,3778892.93455
31345,4709768.93358
31346,3283761.83945
31347,11087679.7147
31348,11143561.3
31349,10682583.6606
31350,3480247.21331
31351,5530886.28564
31352,9766498.4122
31353,4860859.32455
31354,7702511.14988
31355,9644309.99633
31356,4263820.30905
31357,4940014.91366
31358,2825860.85101
31359,6634875.07011
31360,10655523.368
31361,4690822.26567
31362,9448425.45061
31363,4672271.49182
31364,3421234.912
31365,2961046.25052
31366,6535584.48644
31367,9698032.5516
31368,6263686.99785
31369,4552125.96943
31370,9544475.48426
31371,8179070.02499
31372,7054795.78343
31373,4774435.56615
31374,5822817.71766
31375,5763920.37951
31376,6194707.41785
31377,9079779.44176
31378,5210266.49475
31379,29674673.2632
31380,4472666.44436
31381,7304367.82445
31382,4924279.65267
31383,7532507.2183
31384,26103494.8401
31385,12502121.6882
31386,10167835.3743
31387,14007126.0354
31388,4973976.66187
31389,4235755.74811
31390,7148283.50203
31391,4486562.38662
31392,9803556.19607
31393,8565426.65125
31394,5403919.17297
31395,4087226.7515
31396,8389924.57279
31397,7359468.0848
31398,2903366.79719
31399,11989473.4869
31400,6172375.70456
31401,11152706.517
31402,9183878.93123
31403,5053239.59632
31404,4062346.33434
31405,3535390.73899
31406,6192883.47448
31407,2944574.00119
31408,5955845.89238
31409,3452104.22614
31410,11123096.7459
31411,7421910.9418
31412,10173316.0916
31413,7354077.33534
31414,4367542.31022
31415,16300055.98
31416,6318419.54575
31417,4563890.06418
31418,7440361.87604
31419,9321263.50511
31420,10533483.3457
31421,6764763.49312
31422,6140946.29331
31423,7557847.94297
31424,17055815.8992
31425,5835576.17596
31426,4729718.70365
31427,7169448.60822
31428,7064694.49957
31429,14422150.4786
31430,4220100.63675
31431,4711495.89505
31432,4413934.48299
31433,6194601.68832
31434,3477925.88676
31435,11045155.6048
31436,9946525.79324
31437,12247565.1958
31438,9125923.85579
31439,7944122.83766
31440,6852526.60684
31441,6350119.05715
31442,6975026.8333
31443,11108070.5619
31444,6063939.19938
31445,9820405.13097
31446,14163742.8272
31447,6013802.31804
31448,8192281.55828
31449,7611576.08796
31450,6404429.43971
31451,7460300.06058
31452,11573637.0295
31453,2492031.09278
31454,5427608.52639
31455,7450140.7975
31456,5056015.55619
31457,4931404.50715
31458,16106589.5128
31459,7807382.94255
31460,5053873.86971
31461,4404166.2912
31462,3485819.98687
31463,4692079.45994
31464,7509429.12662
31465,4809791.56149
31466,49065758.2599
31467,2760994.25533
31468,14134967.3124
31469,4872166.86653
31470,4784871.25293
31471,13888670.3677
31472,2733392.50437
31473,7433360.67165
31474,3596963.76793
31475,7547977.5183
31476,21423711.0289
31477,7179406.99365
31478,4910189.28434
31479,5735633.06904
31480,10320753.8966
31481,8575997.52118
31482,10794752.4765
31483,8725908.46903
31484,6023344.05096
31485,3912018.98535
31486,2582924.67753
31487,4870531.82188
31488,13342944.5771
31489,7354083.58479
31490,4020653.71649
31491,5403805.65057
31492,7557018.92135
31493,8712578.54908
31494,5258168.07375
31495,5195168.66511
31496,8033999.39376
31497,4793776.95864
31498,5651094.26944
31499,10702855.9561
31500,11396010.972
31501,8490286.49021
31502,9917956.34257
31503,5386946.32187
31504,9594318.89473
31505,18908055.8512
31506,7195249.94184
31507,6431844.95044
31508,5695711.37947
31509,5603649.12854
31510,5295814.02691
31511,5108194.28322
31512,5760110.95482
31513,19311279.2919
31514,21144875.2268
31515,2264309.59463
31516,13806110.6439
31517,5789929.73153
31518,7455398.15145
31519,6007732.84784
31520,6657349.81456
31521,4669698.26343
31522,4273247.20211
31523,6333716.98258
31524,8037532.60647
31525,10385842.972
31526,5801755.30629
31527,7345954.20599
31528,4452820.03319
31529,5502782.47785
31530,6483531.79902
31531,9073584.87835
31532,5541341.20986
31533,15268244.547
31534,7836275.59355
31535,9783767.9905
31536,7698013.13921
31537,4046470.94504
31538,4585685.09468
31539,3688215.43058
31540,8753378.3919
31541,2787753.3247
31542,5310520.63915
31543,3026797.54696
31544,5022875.48281
31545,7894688.11628
31546,12304530.9184
31547,5622554.70717
31548,5958434.77704
31549,5250164.78954
31550,5062824.41703
31551,5677028.03513
31552,6824330.72434
31553,6377620.48054
31554,7734574.29479
31555,3979439.12772
31556,7559644.62864
31557,5407145.77436
31558,9648870.23367
31559,2778262.07294
31560,7976025.38828
31561,6238968.61308
31562,35593993.6618
31563,3391517.10565
31564,8112812.3019
31565,8283558.33266
31566,5474366.68665
31567,17273125.6805
31568,5998640.07046
31569,7033741.00887
31570,6257641.69545
31571,5882105.65647
31572,3410038.82284
31573,5108997.27835
31574,10658809.1245
31575,5218410.12377
31576,6934201.1101
31577,4677562.61275
31578,7895878.27765
31579,4863335.47167
31580,7207366.10307
31581,5233245.76718
31582,5598411.93648
31583,8839969.1817
31584,3925130.36833
31585,6508059.57195
31586,12366652.3886
31587,13285290.1486
31588,8964329.29832
31589,3637334.96181
31590,5766124.98823
31591,6534772.85507
31592,6876839.17039
31593,7728403.62063
31594,8896716.36254
31595,5254543.38938
31596,3821603.18207
31597,5527343.41542
31598,3752927.39371
31599,6373871.07328
31600,6722945.22768
31601,14688266.2584
31602,5060595.95951
31603,15491767.0601
31604,5205091.94125
31605,5053717.63643
31606,6145859.08758
31607,7915741.46777
31608,5107040.68749
31609,5423698.72499
31610,7208839.0371
31611,5593289.97731
31612,5556414.89544
31613,4250491.1553
31614,13934503.5643
31615,10597684.4053
31616,11846764.6621
31617,4708651.7642
31618,7452935.2014
31619,10495041.8398
31620,4079810.73674
31621,5288451.13454
31622,31471538.7417
31623,11116268.0506
31624,4559108.95969
31625,9529077.21131
31626,5415613.16741
31627,6917825.5153
31628,10087658.5417
31629,9259132.50992
31630,3999039.11032
31631,5812171.41608
31632,16675033.0649
31633,4968178.69772
31634,8946236.99688
31635,12539791.831
31636,5849804.76557
31637,5334501.66662
31638,8133893.27063
31639,3209046.71832
31640,10380662.3954
31641,3776585.42319
31642,2861734.63371
31643,6029312.66532
31644,11185803.5945
31645,4523447.58869
31646,9125214.32242
31647,5145924.31133
31648,10246264.0536
31649,5398998.17928
31650,6077663.24358
31651,12430870.6646
31652,5465842.81354
31653,5239986.44274
31654,5109440.69082
31655,4181725.0541
31656,20349855.3501
31657,6823037.44883
31658,4193010.09709
31659,7314703.39059
31660,5146975.25141
31661,4936301.1875
31662,6823983.56681
31663,3774034.1815
31664,3792704.98229
31665,4244263.64149
31666,5388919.47421
31667,9370339.50906
31668,10165964.6809
31669,11940233.8682
31670,6696607.65468
31671,5604283.02209
31672,7960541.87545
31673,6672353.24919
31674,8747893.93096
31675,6768962.2118
31676,7302346.6507
31677,4126417.53462
31678,4359733.53131
31679,8142244.99475
31680,7346512.67787
31681,6150926.41869
31682,3255782.08534
31683,6508631.00762
31684,4783782.33528
31685,3068767.30526
31686,11581803.399
31687,10274254.4771
31688,11109397.9141
31689,3405802.00909
31690,7396494.23476
31691,3188609.94234
31692,4182144.32101
31693,6419009.87613
31694,5912292.10151
31695,6911358.39934
31696,2832507.48049
31697,4887816.9513
31698,2813027.04072
31699,5148461.95755
31700,5010252.27564
31701,9130832.79549
31702,6069536.64913
31703,8538153.93532
31704,5845670.9486
31705,9264255.67929
31706,5623277.99176
31707,12254160.3128
31708,8230329.94572
31709,5114453.16182
31710,10682288.0671
31711,6962394.13055
31712,7847651.67079
31713,5161371.39599
31714,5062899.87594
31715,5242236.95878
31716,5714843.5458
31717,11319012.7051
31718,4919018.99937
31719,7225670.43598
31720,4276045.28612
31721,4220760.62018
31722,6047208.47347
31723,5386379.21342
31724,5889931.51079
31725,5282863.79013
31726,12163922.085
31727,6458496.02906
31728,4639788.85638
31729,7071672.61294
31730,3350793.16866
31731,6550093.13554
31732,7797227.68296
31733,3816840.50694
31734,4213880.75171
31735,2771672.23297
31736,5673084.22822
31737,4450690.35841
31738,5143404.57943
31739,6001817.41862
31740,7430417.77385
31741,7559272.72737
31742,11892099.7412
31743,6896182.36477
31744,4537567.12027
31745,3584865.25439
31746,9822048.10039
31747,5023534.69785
31748,16442402.4567
31749,5230658.83569
31750,9513981.40603
31751,7599093.9312
31752,4053412.75277
31753,3332519.83636
31754,7505246.24709
31755,11558954.9686
31756,2022831.29048
31757,5681992.93834
31758,5516105.8908
31759,6242693.70273
31760,5952911.34991
31761,12258170.1295
31762,2786292.06042
31763,10966074.2641
31764,6807351.48503
31765,3511022.30927
31766,8027767.61887
31767,3553723.98413
31768,7009013.03421
31769,9571773.56313
31770,3661840.53898
31771,3407669.26076
31772,8571294.98258
31773,5592889.67744
31774,6831247.33869
31775,10303590.1007
31776,2025169.42486
31777,4110370.57958
31778,8892260.49563
31779,8484653.79306
31780,6906925.6074
31781,6982871.75502
31782,5736303.25288
31783,3280573.30962
31784,5596166.96957
31785,5854404.64785
31786,4943676.54419
31787,7332969.86731
31788,5446227.02323
31789,5966457.78682
31790,3467838.86244
31791,7956528.22262
31792,7457173.01375
31793,8386434.8681
31794,6790668.14882
31795,5469485.53053
31796,4515055.59598
31797,12961717.0809
31798,8335126.21789
31799,4352597.99924
31800,5658030.19487
31801,2776049.03375
31802,6477967.06568
31803,7561037.38586
31804,4971133.9178
31805,2806423.51722
31806,6524502.98784
31807,6147722.71192
31808,8675497.28662
31809,6393705.2976
31810,3872144.26055
31811,6487480.07923
31812,6699409.46514
31813,6084131.18736
31814,5517701.38711
31815,5801655.28973
31816,4701778.03952
31817,2812267.23393
31818,6317688.71313
31819,5642947.81637
31820,10740910.9387
31821,13076539.5225
31822,5198815.62102
31823,4268893.9051
31824,3598343.66315
31825,4679864.57548
31826,5786587.20893
31827,7625260.41798
31828,5661573.79976
31829,7810622.26581
31830,6493095.57472
31831,3055925.27002
31832,11655000.9452
31833,10441568.4937
31834,5737086.57446
31835,4586644.42133
31836,7772635.72563
31837,3269107.92992
31838,7706723.99483
31839,4675735.73174
31840,8886374.93146
31841,4742141.01218
31842,7302726.48511
31843,3032817.4393
31844,5900670.85941
31845,9103555.97951
31846,4882726.45039
31847,4882327.61297
31848,5449632.58779
31849,8616221.65602
31850,6152502.18683
31851,10990296.573
31852,5912292.10151
31853,8784782.19383
31854,6177453.04037
31855,4738339.5483
31856,5591760.2905
31857,9406574.50778
31858,12925198.2412
31859,27913182.9538
31860,6838438.32809
31861,13252978.6891
31862,7241892.42337
31863,9492106.91501
31864,2851046.81216
31865,4573947.63636
31866,2860057.35466
31867,6819960.16816
31868,4937078.29669
31869,9921582.19668
31870,3378947.83095
31871,4960639.95579
31872,11649674.6257
31873,6075862.75493
31874,4687196.88116
