id,price_doc
31070,4748765.44909
31071,3289013.72763
31072,8084366.26935
31073,1821084.87875
31074,7348141.43849
31075,6304722.32584
31076,6439985.60049
31077,5526581.79608
31078,4248962.14436
31079,4974008.50974
31080,6472312.25721
31081,2836083.08349
31082,10400055.2513
31083,4945477.03154
31084,9350138.44044
31085,12514608.0287
31086,3722352.43555
31087,4675033.78883
31088,7632232.38056
31089,6398526.6312
31090,33021673.4848
31091,3007224.76266
31092,6800432.20356
31093,6084182.49092
31094,6046365.97518
31095,4970240.16192
31096,18038743.0026
31097,10400205.8771
31098,10073603.561
31099,20046961.0575
31100,4812154.73598
31101,4007887.26753
31102,6033577.84862
31103,10660289.9214
31104,5400913.63125
31105,8637350.76447
31106,4341577.53977
31107,8961993.76881
31108,6753989.63612
31109,5383741.08298
31110,9102657.42955
31111,10445502.5937
31112,5710452.88972
31113,3447552.10153
31114,4465353.62323
31115,5494650.83352
31116,5838334.92613
31117,5931151.57608
31118,3810329.45472
31119,2992215.38894
31120,5346808.88337
31121,8527618.12359
31122,5743828.13408
31123,4961331.46847
31124,5298412.30035
31125,12444748.3294
31126,18435635.0797
31127,5418157.98827
31128,6134496.07794
31129,5563693.23012
31130,12004964.9003
31131,7285783.71002
31132,8848328.96692
31133,10592270.4938
31134,6182706.32305
31135,10046871.1204
31136,9840976.77765
31137,4278731.97099
31138,6835821.22244
31139,3789011.65302
31140,6826921.28871
31141,7384882.10516
31142,9383974.50623
31143,5031472.31824
31144,3747320.71228
31145,5735640.81955
31146,5389963.43435
31147,13217293.4368
31148,6142243.15593
31149,2040300.10086
31150,8132991.96593
31151,4862524.50956
31152,7927788.43388
31153,5203024.19311
31154,15757893.6819
31155,6276371.66281
31156,8408774.10517
31157,4169507.44794
31158,9017090.97706
31159,5916141.1961
31160,5154463.50059
31161,3383601.3302
31162,4452943.32751
31163,5619693.48785
31164,5917471.91539
31165,6031464.32125
31166,5600401.38225
31167,7531702.93379
31168,11114548.2762
31169,7325558.92156
31170,5438735.62098
31171,11851291.913
31172,5263777.18575
31173,10561623.0807
31174,10106951.22
31175,16182327.8006
31176,4926626.71617
31177,8053749.61373
31178,4128726.4861
31179,4688158.77313
31180,4148999.38557
31181,9127457.91424
31182,7156053.60526
31183,7850295.13577
31184,5090613.22939
31185,4156925.70989
31186,8351980.65956
31187,3487216.00928
31188,4957119.35753
31189,4824680.62071
31190,7329901.48977
31191,12600418.8789
31192,3868860.70328
31193,5296363.78824
31194,11032392.4226
31195,7408784.11738
31196,4933912.58614
31197,14583691.5845
31198,5547001.80703
31199,6480094.85325
31200,10239128.2909
31201,3763642.72493
31202,3704039.66464
31203,6196263.95372
31204,3523742.39158
31205,8478349.83793
31206,5572718.73689
31207,4181268.71073
31208,4920596.50565
31209,4107809.53691
31210,5576518.8477
31211,7257201.28917
31212,4750125.45703
31213,10452297.9854
31214,6614793.29167
31215,4865834.11456
31216,5629405.60381
31217,6782434.37644
31218,8239248.09448
31219,3441414.76051
31220,7291702.19783
31221,3628612.01973
31222,6604545.39977
31223,9407922.66571
31224,7034907.06497
31225,12340001.0721
31226,6016498.36696
31227,9217110.66002
31228,9769614.57477
31229,4582845.69066
31230,5547730.19807
31231,4077841.21449
31232,7037586.23191
31233,6356838.33151
31234,6366988.51193
31235,5401768.23161
31236,6229714.96594
31237,10738615.7047
31238,6480351.20269
31239,12102656.8796
31240,6317758.55421
31241,6220437.63219
31242,6844545.09615
31243,3591457.4994
31244,6852728.66634
31245,7757365.60377
31246,10799793.5562
31247,5616872.38717
31248,6941713.78362
31249,9398999.01159
31250,5623906.31433
31251,6779958.49767
31252,6147617.13591
31253,8613703.30374
31254,5579543.61148
31255,11786145.733
31256,6432812.72637
31257,4968112.37542
31258,8728581.233
31259,9997061.35521
31260,7461770.36756
31261,22025549.4167
31262,5605420.86179
31263,5886178.76581
31264,3687810.08512
31265,11340175.9354
31266,7660374.72802
31267,3728729.86024
31268,4122052.3546
31269,7825121.96461
31270,4134750.89501
31271,5205165.21062
31272,16022891.9716
31273,7561965.64285
31274,5641011.02928
31275,6305550.92456
31276,5375446.60331
31277,4899769.96794
31278,13642505.0933
31279,14074312.5718
31280,7519567.48741
31281,6705073.24297
31282,11843745.1307
31283,6168077.51033
31284,3844665.46516
31285,5302199.5332
31286,7267406.20201
31287,9501706.77936
31288,4289185.77165
31289,8872806.15087
31290,5822768.90825
31291,6389874.13694
31292,3720619.8743
31293,6781117.48344
31294,3709519.99065
31295,17986331.9061
31296,9472032.84149
31297,8147628.21156
31298,3590995.94145
31299,9394647.6849
31300,6792436.08215
31301,6171864.75917
31302,5153840.7437
31303,8217366.36214
31304,6812129.46158
31305,8508620.05074
31306,3077857.15695
31307,6087949.20347
31308,7780257.24605
31309,8389669.62999
31310,60014773.3106
31311,5218373.16608
31312,5481630.40624
31313,12078013.2793
31314,6403304.40319
31315,9484806.10756
31316,11654912.221
31317,18248539.094
31318,8366190.12135
31319,6526542.97835
31320,5844051.75987
31321,6626101.70527
31322,6306723.10762
31323,7636702.23522
31324,6277753.40824
31325,6095609.8104
31326,5258619.09958
31327,7638927.7131
31328,14004330.2556
31329,5457487.79424
31330,10726813.582
31331,8229886.90896
31332,5445622.51127
31333,5010707.16069
31334,4100911.15722
31335,8886782.44958
31336,7949258.78743
31337,7262631.23765
31338,4054175.96195
31339,4490024.97851
31340,6551851.37566
31341,9403294.37358
31342,4974851.0523
31343,3365891.88939
31344,3857256.84489
31345,4942063.83713
31346,3586898.89932
31347,8446610.32756
31348,11127810.9709
31349,11047997.8258
31350,3420409.59773
31351,5255057.7287
31352,9373563.52261
31353,4811687.24654
31354,7080898.46318
31355,9154050.95119
31356,4180800.55436
31357,5041267.50642
31358,2337000.8438
31359,6285977.06463
31360,8747848.05871
31361,4620973.90317
31362,9544838.86544
31363,5293726.86659
31364,3583605.80333
31365,3579760.85407
31366,6565257.77935
31367,9325273.67708
31368,6153937.75766
31369,4141344.54639
31370,9183973.69659
31371,8364052.01145
31372,6791709.57855
31373,4989530.37437
31374,6134463.52736
31375,5568028.72976
31376,6479424.1597
31377,9135746.30374
31378,5630914.71348
31379,33297745.5247
31380,4103420.94002
31381,7565940.38171
31382,5280543.497
31383,7536168.59887
31384,23133037.7858
31385,12250660.746
31386,8715587.39963
31387,12051469.2767
31388,5066407.59615
31389,4249228.86282
31390,7111907.52675
31391,5185181.89272
31392,9923746.60516
31393,8577028.97113
31394,5398014.58892
31395,4122099.16974
31396,8884520.67212
31397,7091717.41328
31398,3299062.29026
31399,11432996.8569
31400,6214376.38187
31401,11018470.3303
31402,9435030.26596
31403,5002545.18055
31404,4438883.70893
31405,3431646.3891
31406,5642074.53269
31407,3330332.96781
31408,6101876.47854
31409,3878188.63827
31410,11501533.1125
31411,7723987.86421
31412,10349308.9043
31413,7266466.33237
31414,4315223.14364
31415,14730976.3018
31416,6264831.18835
31417,4709127.58089
31418,7269980.37295
31419,9943938.48029
31420,9068846.23354
31421,6332161.53867
31422,6358571.99658
31423,6942447.52628
31424,17951488.1664
31425,5816525.51895
31426,4502325.03112
31427,6814687.84379
31428,7181648.00622
31429,13136776.9458
31430,4746854.24529
31431,5475985.75098
31432,4966625.52443
31433,6042296.0123
31434,3740540.95339
31435,10891977.7321
31436,9202018.34507
31437,12207667.0757
31438,8319136.95819
31439,8216343.7421
31440,6751179.20546
31441,6418245.03969
31442,7450962.03459
31443,10974616.5045
31444,6258166.32597
31445,9130406.57491
31446,13075600.0291
31447,6215652.4962
31448,7867048.17546
31449,7988070.14782
31450,6246894.43884
31451,7598554.80087
31452,11085465.2891
31453,2534637.28355
31454,5339862.41919
31455,7516866.19736
31456,4943223.58538
31457,5295531.20814
31458,16132748.001
31459,8119322.42119
31460,5028929.86517
31461,4460548.49382
31462,3594773.43374
31463,5506315.41754
31464,7435832.07821
31465,4980165.28575
31466,49632672.3123
31467,3356351.04111
31468,13799124.5483
31469,4927116.32728
31470,5482679.34153
31471,12239328.2978
31472,2438217.55031
31473,7264296.94522
31474,4042905.70818
31475,7195715.1611
31476,20807167.1454
31477,6966085.60574
31478,5000343.4514
31479,5745883.31505
31480,9540740.15023
31481,8167731.25909
31482,10010472.4798
31483,9339490.4
31484,6541609.64957
31485,3210183.44678
31486,2877588.15899
31487,4540419.00067
31488,13847775.7305
31489,7489645.91122
31490,4601238.44179
31491,5899803.21536
31492,7785528.6101
31493,8908047.63042
31494,5116856.76085
31495,5167795.50932
31496,8075687.26988
31497,4476894.04782
31498,5507393.48967
31499,11137980.3023
31500,10370948.5936
31501,9179237.76072
31502,9132544.4181
31503,5256865.11831
31504,9637174.22903
31505,18460000.2553
31506,7266085.42399
31507,6320947.64091
31508,6398980.81686
31509,5302778.72747
31510,5479059.72895
31511,4990755.89761
31512,5778967.42709
31513,22841340.8356
31514,25119357.9144
31515,2159773.49862
31516,16148136.1712
31517,5610533.82124
31518,7715121.8359
31519,6003493.66386
31520,6093741.33056
31521,4828254.85851
31522,4281193.47159
31523,6643588.78041
31524,8764013.50937
31525,11059849.6054
31526,5619324.22081
31527,6640302.38304
31528,4406141.27691
31529,5754963.8757
31530,6082562.21836
31531,8789129.37434
31532,5605255.47413
31533,13242273.9488
31534,7543749.65432
31535,10046908.2706
31536,7272592.1747
31537,4125678.82555
31538,4864980.14406
31539,3631301.55097
31540,9306914.28972
31541,2728840.96561
31542,5509133.47467
31543,3582308.81128
31544,4876325.06335
31545,7327059.10699
31546,12201866.1449
31547,5672054.63308
31548,5748454.43063
31549,5497489.07743
31550,4980505.4432
31551,5585493.49784
31552,7043184.82654
31553,5793687.83897
31554,7613736.99745
31555,3801459.24738
31556,7249330.52333
31557,5644289.01658
31558,9509332.98007
31559,2664812.5561
31560,7461348.71401
31561,6899008.15412
31562,33833622.8955
31563,3865048.7969
31564,8156661.59038
31565,9051699.41934
31566,5689139.01492
31567,17807084.4246
31568,6205012.79406
31569,6733309.97215
31570,6890634.17863
31571,6213884.14575
31572,3540087.13927
31573,5531121.12863
31574,10812976.01
31575,5530543.11593
31576,6714147.60887
31577,4911781.79565
31578,8156406.43875
31579,5465887.76164
31580,7193121.33707
31581,5432145.92453
31582,6108605.87625
31583,8065170.57055
31584,3948362.36723
31585,6528120.81445
31586,12416188.741
31587,13742126.5944
31588,8862698.91107
31589,3490781.00946
31590,5491221.50157
31591,6311272.58426
31592,7359023.24313
31593,7416034.89084
31594,7879245.67157
31595,5304236.92536
31596,3668864.4828
31597,5490325.63805
31598,3583509.38246
31599,6252832.73113
31600,7018523.89539
31601,14397824.1028
31602,5247016.67774
31603,15745282.341
31604,4154901.85243
31605,5028937.91741
31606,6234914.36676
31607,7173361.06569
31608,5205867.24413
31609,5255937.68367
31610,7039472.20776
31611,5302998.71285
31612,5422112.86864
31613,4802027.12436
31614,14775683.1238
31615,9528665.72242
31616,10735174.8249
31617,4368564.28203
31618,6809907.53457
31619,9703400.20543
31620,4172470.03297
31621,5911752.02729
31622,33652627.4954
31623,9751250.10784
31624,4907371.51763
31625,9751056.12138
31626,5351039.86307
31627,7300136.19987
31628,10711191.6682
31629,9287165.25674
31630,3803688.10848
31631,5796928.91722
31632,17717620.4403
31633,4938914.83909
31634,8209966.33399
31635,12491079.8556
31636,5814579.65155
31637,5546654.11629
31638,7689260.60603
31639,3550397.20731
31640,10832657.1947
31641,3875005.10218
31642,3193219.89879
31643,5597940.43576
31644,10403404.4128
31645,4993029.50196
31646,8524697.2552
31647,5577803.49595
31648,11189704.2846
31649,5665036.35499
31650,6203285.546
31651,12575691.6523
31652,5427297.74389
31653,5284108.72442
31654,5548959.67949
31655,4184264.13632
31656,21976221.8159
31657,7044841.18171
31658,4151033.25142
31659,7347884.84447
31660,5080084.67816
31661,4991653.38804
31662,6641051.20505
31663,3811038.69697
31664,3527828.86204
31665,4162931.92713
31666,5322679.81176
31667,7791436.24679
31668,10397687.0041
31669,11706661.6125
31670,6632183.83326
31671,5611640.04979
31672,8256415.07085
31673,7624732.77362
31674,8667558.37865
31675,7328367.58257
31676,7167115.33999
31677,4808729.88935
31678,4974283.45353
31679,8099427.07771
31680,7429525.34329
31681,6126463.08015
31682,3610112.4588
31683,6526773.41411
31684,4969662.67451
31685,3509631.73433
31686,12139156.7328
31687,10249665.9573
31688,9978351.02051
31689,3647033.02022
31690,7300518.65846
31691,3645592.73855
31692,4055188.36389
31693,6159519.95646
31694,6497940.17932
31695,6739496.67448
31696,3353674.51645
31697,4973411.25485
31698,3294012.0582
31699,5446027.90835
31700,5170719.6287
31701,8653694.40554
31702,5870636.4629
31703,8658715.0788
31704,5835490.76163
31705,9361414.82852
31706,5397636.58574
31707,12241637.2159
31708,8274952.6729
31709,5073290.55986
31710,10742658.8042
31711,7271260.50326
31712,7923240.23656
31713,5464621.7835
31714,5364496.81595
31715,5086971.00757
31716,5746018.00795
31717,9921967.26291
31718,4801019.92642
31719,7154666.69255
31720,4735682.95039
31721,4538986.67884
31722,5737652.48079
31723,5473753.10033
31724,5945744.55362
31725,4981715.28586
31726,12704045.1267
31727,6069980.64956
31728,4477358.49184
31729,6988319.03722
31730,3465510.54288
31731,7107561.47419
31732,7683475.44459
31733,3645538.50051
31734,4208406.0388
31735,2888029.20633
31736,6206299.41143
31737,5091698.26832
31738,5418078.86855
31739,5819981.00863
31740,7399934.47449
31741,8190802.80328
31742,12352317.6326
31743,7517187.46791
31744,4849734.5836
31745,3666176.42167
31746,9515435.13473
31747,4971233.95371
31748,16240902.4934
31749,5567324.20222
31750,9170816.12283
31751,7733361.77795
31752,4149348.44439
31753,3809594.83135
31754,8029060.64438
31755,10745375.1538
31756,2102262.38956
31757,6035971.0412
31758,5914774.72992
31759,6234647.32461
31760,5954094.73829
31761,18421650.8533
31762,2438832.61517
31763,11286262.466
31764,6181875.0352
31765,3898013.79558
31766,8317711.7396
31767,3605142.80609
31768,6631993.92834
31769,9328311.45442
31770,3545676.36549
31771,3802637.55368
31772,8286441.5829
31773,5531978.46208
31774,6460124.26906
31775,10593219.1932
31776,1995178.83314
31777,4232632.83956
31778,10206687.2699
31779,8350915.81017
31780,6705417.29832
31781,7096030.03243
31782,5427109.82883
31783,3680543.20388
31784,5755091.42571
31785,6187965.1147
31786,4859752.09194
31787,6612766.2442
31788,5256933.80513
31789,5994729.52365
31790,3764430.03183
31791,8885139.40898
31792,7144655.10201
31793,8081605.58055
31794,6650429.93325
31795,5556209.50077
31796,4916097.47127
31797,14380731.8676
31798,7906469.39541
31799,4608014.57584
31800,5473220.2912
31801,3340489.22351
31802,6132883.59761
31803,7519802.79408
31804,5137498.33238
31805,3432682.65579
31806,6698202.40905
31807,6442340.45986
31808,8308461.67429
31809,6465133.98229
31810,3932997.14912
31811,7119311.36885
31812,6303458.08069
31813,6241286.45567
31814,5481770.36327
31815,5924346.62995
31816,4740625.08754
31817,3355356.15473
31818,6259739.72509
31819,5842828.43999
31820,10618624.9288
31821,12450675.517
31822,5211937.66677
31823,4819323.02052
31824,3505635.42766
31825,4671645.01481
31826,5975093.32462
31827,7562986.32235
31828,5499764.1184
31829,8519406.14818
31830,6357939.61974
31831,3205366.79264
31832,11648134.5362
31833,11191495.4569
31834,6431512.58467
31835,4569415.8128
31836,7362347.14798
31837,3330297.56813
31838,7964074.18333
31839,4497635.61653
31840,9551383.84682
31841,4960928.25382
31842,7310866.5575
31843,3517603.26575
31844,6003862.92406
31845,8530600.35259
31846,4858941.19696
31847,4869626.98222
31848,5730189.22581
31849,8609417.99859
31850,6402965.70847
31851,11686517.296
31852,6380594.72647
31853,9305247.23763
31854,6224960.83197
31855,4574423.78514
31856,5729915.82522
31857,9310694.21744
31858,11628194.9137
31859,31118001.8924
31860,6828813.70697
31861,14741807.9792
31862,6849009.87658
31863,9324230.11224
31864,3194324.23951
31865,4967640.11718
31866,3212021.18933
31867,7728483.63549
31868,5142214.47538
31869,9925553.35942
31870,3335000.8476
31871,4755301.78264
31872,11477192.2304
31873,6110145.88066
31874,4950369.1563
